"gene","logFC_cellbender","FDR_cellbender","logFC_cellranger","FDR_cellranger","concordant_DE"
"WDFY3",0.00819680811423477,0.91340277346577,-0.0244330071139163,0.80513557914009,FALSE
"USF2",0.0295124175634711,0.913548408856265,0.0274985259487791,0.923370024302922,FALSE
"CWF19L1",-0.0201884474743711,0.913956733584805,0.050456009874917,0.800689563261335,FALSE
"SLC39A9",-0.0196627272199951,0.913956733584805,0.0352973224782941,0.858255942489842,FALSE
"OGFR",-0.0284524219335343,0.913956733584805,0.0584207267682522,0.834549607833363,FALSE
"BGN",0.0187570976708937,0.914326750897495,0.0608691510868622,0.752188842196807,FALSE
"USP9X",0.0105316875516282,0.914432832639632,-0.0644564374362577,0.446556141447808,FALSE
"HNRNPH1",-0.0144328889045977,0.914524467111663,-0.00550170133581198,0.967655579724773,FALSE
"NUP155",0.0217122458942595,0.914899478181467,0.0777352058799981,0.709700100430938,FALSE
"CWC22",-0.0194741431926459,0.915074937133824,0.025855442089206,0.90621828263564,FALSE
"MADD",-0.0190968522538233,0.915074937133824,-0.044149772775246,0.831692991652049,FALSE
"MBTPS2",-0.0278030534236764,0.91527169855714,0.020516066086367,0.95197094210409,FALSE
"MTMR8",0.0395089882436177,0.91527169855714,0.176074833072893,0.641579818412543,FALSE
"RBM15",0.0339309871918651,0.915488052182126,0.0542572758521695,0.861149902921907,FALSE
"UBA6-AS1",-0.0195322697221588,0.915488052182126,0.000365702696485567,0.999009313243198,FALSE
"SMARCAD1",-0.0205184653939729,0.915488052182126,-0.143139139102974,0.354689071688408,FALSE
"AC008892.1",-0.0292946835686754,0.915488052182126,0.0759296801817127,0.789911060360374,FALSE
"SLU7",0.0377127882695545,0.915488052182126,-0.0311575308454825,0.923883878923368,FALSE
"AKIRIN2",0.0418813022211222,0.915488052182126,-0.116020213468927,0.640267956721828,FALSE
"VCPIP1",0.0320518128526522,0.915488052182126,0.119622305636703,0.545345147590708,FALSE
"WDR5",-0.0271993919101936,0.915488052182126,-0.0974775731687171,0.694684650387924,FALSE
"NSUN6",0.0153426572848792,0.915488052182126,0.0785722194948253,0.673872045577206,FALSE
"AL391839.1",0.0217084645185481,0.915488052182126,0.0268335438097294,0.912772268963329,FALSE
"CCNK",-0.0217526742161314,0.915488052182126,-0.0407208944938509,0.867005455989548,FALSE
"RBM41",0.0192537811045119,0.915488052182126,0.0272393899521086,0.90621828263564,FALSE
"MZF1-AS1",0.0170435307290752,0.915601558597976,0.0294012129169764,0.884324195354445,FALSE
"ANKRD12",0.00809631530242339,0.915659140684572,0.069300506454156,0.424725887548922,FALSE
"ZNF512",-0.0172176145821056,0.916015732350469,0.00891381333975097,0.962805502438857,FALSE
"SUDS3",-0.0227993476061382,0.916015732350469,-0.0118591989705303,0.96313074249125,FALSE
"PHF12",0.0200204688172956,0.916015732350469,0.0854151542089953,0.655771747909679,FALSE
"AK2",0.0399780774816979,0.916115155040229,-0.160273829759754,0.582513645836419,FALSE
"KLHL28",0.0140150528346804,0.916115155040229,0.147736175844128,0.254826910299837,FALSE
"MTUS1",0.017297597990289,0.916231274289284,0.0393943416855399,0.775826178876644,FALSE
"FHL1",-0.0283561039026792,0.916231274289284,0.0409826671190958,0.718043888497524,FALSE
"MIER3",0.0329776240208079,0.917134967119593,0.0593658898541441,0.84228397799775,FALSE
"ZNF708",0.0152273066093579,0.917226414953831,0.027224767769952,0.852903756614947,FALSE
"PKM",-0.0322562185431864,0.917745663253967,0.042224169691991,0.797092836977287,FALSE
"AC006449.3",0.0266923664168601,0.917745663253967,0.0720444536756966,0.773540449056017,FALSE
"AC092839.1",-0.0150752351782559,0.917896211603227,0.00378919341586753,0.98686394620191,FALSE
"LRCH3",0.00881088173868683,0.917896211603227,-0.0272116146669904,0.808528230362987,FALSE
"THUMPD1",0.0498718109457055,0.917896211603227,0.00671365207572472,0.977954374025947,FALSE
"AP002381.2",-0.0291605365740592,0.918402808269469,0.113479925001849,0.687782327095449,FALSE
"PDCD1LG2",0.0312456572440197,0.918579934394326,0.106397127985261,0.745422946778967,FALSE
"SMCHD1",0.0098479546122476,0.918632300561803,-0.0481962485451172,0.621493727839386,FALSE
"IL10RB",0.0172098041389067,0.918632300561803,0.0862547858046745,0.58609184743008,FALSE
"LINC01422",-0.0252873096487836,0.918632300561803,0.0699746842678143,0.809415456432634,FALSE
"KIAA0232",-0.0149747235788269,0.918680901609887,-0.192549065475246,0.0465700150275649,FALSE
"NAA16",0.0181561567483262,0.918680901609887,-0.000949302469531806,0.996813864991498,FALSE
"KYAT1",0.026040707276383,0.919457052935411,-0.0107955567674676,0.973454265274865,FALSE
"RAB1B",0.0368484471364688,0.919457052935411,-0.183287349213525,0.446556141447808,FALSE
"GRAMD1A",-0.0205099059401087,0.919457052935411,0.0918408379211289,0.64614954777083,FALSE
"CHIC1",0.0174585233466354,0.919465267897386,0.101161721716249,0.572494328026344,FALSE
"B3GNTL1",0.0402377640428173,0.919584632021085,0.0202505737519946,0.96569011083877,FALSE
"RBM25",-0.00962402550416408,0.920189468882625,-0.0375640688635873,0.710361698814119,FALSE
"ACIN1",-0.0122660084766939,0.920388006999799,0.00570821212389325,0.971605169207401,FALSE
"TYW3",0.0230871178716007,0.920490773003486,0.0556495557913844,0.836688961912288,FALSE
"COG2",-0.0178293224170677,0.920490773003486,-0.00198572406922138,0.993021301230304,FALSE
"PLD1",0.00867740034528382,0.920490773003486,-0.03158920121857,0.797500836366724,FALSE
"SMC5-AS1",-0.0262879842538358,0.920490773003486,0.0662677108431754,0.818312456259517,FALSE
"ENTPD5",-0.0276538552072779,0.920490773003486,0.0101023533329017,0.975440980616186,FALSE
"POMT2",-0.0241947203445091,0.920490773003486,-0.0355076489437104,0.895157416639379,FALSE
"ACOX1",0.0279984803719702,0.920490773003486,-0.153935533882659,0.379689460712675,FALSE
"CRELD1",0.0298243089548027,0.920604292897726,0.0384667662523418,0.898851683179012,FALSE
"ABCA1",0.0266200333745309,0.920604292897726,-0.00299389449805806,0.994322015781679,FALSE
"AL359094.1",0.0320397859960108,0.920604292897726,-0.00418589929244126,0.991761886904102,FALSE
"MIA2",0.0224685259654406,0.920604292897726,0.0286437400789736,0.845228353324155,FALSE
"AC243964.3",0.0340025274616924,0.920604292897726,-0.0551601063141949,0.832379747523902,FALSE
"BSDC1",0.0126827332101749,0.920744676212072,0.0728525647187713,0.594524377685497,FALSE
"AC010226.1",0.0297211390354398,0.920809552804386,0.0828635812124587,0.771816967589198,FALSE
"CCDC144A",-0.0187979905713675,0.920809552804386,0.016727334780262,0.949301734856145,FALSE
"AC011476.3",0.0231118910072159,0.921014645918413,0.000497188324017404,0.998839238828415,FALSE
"MFSD10",0.0259603306701024,0.921391184181706,-0.0284563676571802,0.923370024302922,FALSE
"AC090617.4",0.0290612856313685,0.921391184181706,0.142388611684067,0.632854893268545,FALSE
"UBL3",-0.0160552257118104,0.921401270966357,-0.0656383236784872,0.691193574321439,FALSE
"AP002026.1",0.0296433549172368,0.921548373735006,0.147067434148159,0.644938471413009,FALSE
"AC006581.2",0.0281094919129616,0.921548373735006,0.20936651107874,0.449026731148385,FALSE
"FNIP1",-0.0175061116761062,0.921748270853095,-0.100677277633378,0.401503581639386,FALSE
"RAD54L2",-0.0162176610032859,0.922414811465895,0.00500993175716424,0.98042435644923,FALSE
"ITPRIP",0.0321087807773494,0.922414811465895,-0.207747522501558,0.320628157765965,FALSE
"AC009154.1",-0.0325626284110165,0.922414811465895,0.0922358736103576,0.805616808501405,FALSE
"CABIN1",0.0142609446682625,0.922414811465895,0.0164715362797196,0.925367397876111,FALSE
"GPR161",-0.0190168675439683,0.922993732990273,0.0195220064084687,0.935733866792791,FALSE
"PID1",-0.0314783043048198,0.922993732990273,0.165070578391171,0.499194779425727,FALSE
"IKZF5",-0.0213380763527661,0.922993732990273,-0.0731874989354218,0.744184758009858,FALSE
"RASSF8",-0.0146239834255269,0.922993732990273,-0.0519990521284115,0.763313044784451,FALSE
"AL356805.1",-0.0334867605383052,0.922993732990273,-0.00159817755461952,0.996885008945202,FALSE
"HSP90AA1",-0.0169835919373612,0.922993732990273,-0.035471471444176,0.794226538467112,FALSE
"NDUFAF5",-0.0199883200108596,0.922993732990273,-0.00852266361007471,0.973675384225439,FALSE
"ZBED5",-0.0168953853472134,0.923273231093778,-0.0180570610204751,0.903530046319287,FALSE
"PTGES3",-0.0106324815057143,0.923273231093778,-0.0273439265286581,0.844409222521667,FALSE
"PLEKHA8",0.0191411741097594,0.923336961268752,0.0571549155822771,0.814095974392119,FALSE
"LINC00910",0.0302972746424386,0.923336961268752,0.164813162839681,0.61181112563747,FALSE
"COL1A1",-0.024330231453803,0.923774561011125,-0.0299028665618576,0.912772268963329,FALSE
"BLZF1",0.0161873076346992,0.924345242602967,0.0692103716145522,0.705815687153815,FALSE
"TFEB",-0.0176586541649126,0.924345242602967,0.0292113487804434,0.895544207315888,FALSE
"ZC3H4",-0.0220029092576805,0.925542120296549,0.030573920372808,0.912783739723649,FALSE
"POLR2A",0.0157787146477833,0.926017852566645,0.0447350972757422,0.81920073803365,FALSE
"TUG1",-0.0152248015200167,0.926017852566645,0.0346651158696392,0.847684392916401,FALSE
"PDE6D",-0.0128611468537614,0.926290611893494,0.0102845591789854,0.955365363048869,FALSE
"IPPK",-0.019059260069254,0.926290611893494,0.0212533992067064,0.92677951456652,FALSE
"PLEKHA1",-0.0329536874281359,0.926313472890517,-0.0008157522567369,0.996511125726851,FALSE
"KDM4A",0.016900945154964,0.926402866948818,0.0988924225360491,0.612803358620853,FALSE
"IGFBP7",-0.00704975520621022,0.92640421396484,-0.104242272233966,0.454808810651587,FALSE
"TOM1L1",-0.0199227686483243,0.926705465779841,-0.00173472263807779,0.994677078470955,FALSE
"TTTY14",-0.0221648339189296,0.926858608583798,0.0798116798727416,0.792088656731253,FALSE
"DIS3L2",0.0101295677735402,0.9271939381426,0.0774253567431449,0.463051525628806,FALSE
"WDR3",-0.0245940257910459,0.927278378726565,-0.127672968291039,0.64614954777083,FALSE
"TRAFD1",0.0199257586678478,0.927278378726565,0.00519830782873104,0.983614891212433,FALSE
"GATAD2B",-0.00965969746968913,0.927313504181445,-0.0319034598038937,0.816985741346328,FALSE
"NTPCR",-0.0272408581600589,0.927313504181445,0.108504960680907,0.669326053587441,FALSE
"MOB4",-0.0154917395928892,0.927313504181445,0.073249798005502,0.643814061733111,FALSE
"THBS4",0.0168345286809923,0.927313504181445,-0.0952185227039435,0.769030773564684,FALSE
"BNIP3L",-0.0143518062228639,0.927551064232061,-0.024713113228326,0.904542187061155,FALSE
"GPRIN3",0.0138860331162615,0.927555681714616,0.0528166657411692,0.816964880087542,FALSE
"FBXO42",0.0088323389139295,0.928213994865069,0.0703313929824967,0.488754755438001,FALSE
"SCAF8",0.00792736866805756,0.928592035690761,-0.00583894174276028,0.957728229959366,FALSE
"NDUFA9",0.0161211911132692,0.928592035690761,0.05143008405347,0.779351758781926,FALSE
"USP30",0.0244554530194477,0.928592035690761,0.000435146772944527,0.999009313243198,FALSE
"SPIRE1",-0.0125388577872141,0.928592035690761,0.0105958205042842,0.949301734856145,FALSE
"AC026765.3",0.0347058059694558,0.929002018615407,0.160815363980334,0.684774582711224,FALSE
"ZC3H12B",-0.0200648478740746,0.929108738965095,0.0691284928177909,0.756455434441482,FALSE
"BORCS5",0.020039165025231,0.929265560007465,0.0717057159564906,0.76446030658481,FALSE
"CAPRIN1",-0.015223805564216,0.929813866677631,-0.0226857463698899,0.903530046319287,FALSE
"SPPL3",0.00831637271504547,0.929813866677631,0.0610413321928438,0.567534497993343,FALSE
"ZCCHC2",0.0185346302086087,0.929859551306588,-0.0191256352475033,0.936875757078553,FALSE
"FAM199X",-0.0212753464466595,0.930030548401003,-0.0113790495337044,0.965695206642563,FALSE
"RPA2",0.0201589800871514,0.930486249250328,0.0361031642779721,0.899624844623634,FALSE
"C1GALT1",0.027012329317843,0.931653350949573,-0.0751405309657568,0.650043319510168,FALSE
"CNDP2",0.019763613863116,0.931719629297072,0.0228636704015879,0.925353398752603,FALSE
"L2HGDH",0.0257223199475778,0.931845290860676,0.0424523928394745,0.892995611395836,FALSE
"MRPL13",0.0318081070115542,0.931955377059155,-0.0126570689341361,0.969817279117911,FALSE
"UBE2G2",-0.0178062000969052,0.931955377059155,-0.0699696743416793,0.610163292413776,FALSE
"GYG1",0.0334101008674288,0.932067264984872,-0.199281861652608,0.338006626472452,FALSE
"AL359706.1",0.0158558898960997,0.932067264984872,0.108652491335661,0.585552510740715,FALSE
"WWC3-AS1",-0.0254276784785405,0.932067264984872,-0.0396127182541354,0.912012722551787,FALSE
"IL17RA",0.0163285797184151,0.932113064097521,0.0432436171939998,0.836702020486751,FALSE
"TGS1",0.0163745062178423,0.932299129516137,-0.045891262694575,0.827151009922454,FALSE
"NUP107",0.0112293720784267,0.93280307995723,0.0689810120946693,0.633825519652553,FALSE
"CASC4",0.00823106526443642,0.932945947939452,0.0827730728368068,0.426058795386133,FALSE
"SETD1A",-0.023217581076959,0.932945947939452,-0.0221300200144461,0.940422577263996,FALSE
"KLF11",-0.0226251722048903,0.933178068885858,0.043907845697743,0.893217363657193,FALSE
"TYW5",-0.0172346867802047,0.933178068885858,0.0878361001471293,0.686785399488192,FALSE
"RNF11",0.0151411332982805,0.933732897486487,-0.0288053173514356,0.878964292936345,FALSE
"VPS72",0.0209139033309674,0.933732897486487,0.152108169225787,0.546601638427967,FALSE
"TDP2",0.0179244458820563,0.933732897486487,0.0741367216058161,0.74247079535155,FALSE
"PPP2R5B",0.0236245916955112,0.933732897486487,0.0105257880099249,0.975165580457907,FALSE
"TRAPPC4",-0.0295302264685638,0.933732897486487,0.0866181250151764,0.821057195422536,FALSE
"CCDC144NL-AS1",0.018453953745959,0.933732897486487,0.0487654541592016,0.841286136767057,FALSE
"SPPL2B",0.0205390848936611,0.933732897486487,0.00757411099983012,0.97845173749384,FALSE
"NDUFAF7",-0.0212769132664408,0.933865519360925,-0.0595943706816103,0.83736238918759,FALSE
"PPP5C",-0.0184337274216174,0.933920884505431,-0.0728037469358899,0.737124848201635,FALSE
"COG8",0.0178489179183445,0.934182438331289,-0.0123904773762902,0.961216838650969,FALSE
"SYT2",-0.023426553477274,0.934600959139689,-0.18368520146688,0.320118404930955,FALSE
"FXN",-0.0196008328889955,0.934666431450865,-0.0656037653378451,0.800687748488424,FALSE
"MGME1",0.0365960132292098,0.935242432688081,0.00352246222286585,0.99118584978388,FALSE
"TMCO3",-0.0136230284824956,0.935713750178768,0.0188398675295009,0.92677951456652,FALSE
"WDTC1",0.0162186314032603,0.936028178248878,0.121544515858053,0.517744293000028,FALSE
"ZBTB26",0.0227313414937876,0.936028178248878,0.143774306597659,0.561569186105003,FALSE
"ACAT1",0.019570040228053,0.936028178248878,0.0489512380859234,0.782646300251924,FALSE
"USP12",0.0103382411931786,0.936028178248878,-0.0243887142067258,0.866561523431792,FALSE
"PCID2",0.0206181165639646,0.936028178248878,-0.0873804913641902,0.610076685826984,FALSE
"AC040934.1",0.0214241276886336,0.936028178248878,0.0715220436516863,0.777335122512296,FALSE
"DENND5A",-0.00712744743484025,0.9361221090804,0.0406990235263072,0.728983090259317,FALSE
"ZBTB41",0.0296430177269865,0.936520532451038,0.0350905778573441,0.890300434245227,FALSE
"DIAPH1",-0.0268030531545996,0.936520532451038,-0.230489463081375,0.198806385388303,FALSE
"DDHD2",-0.0120754681578784,0.936520532451038,0.0063762911714488,0.973755335147556,FALSE
"AC111170.1",0.0202280564369539,0.936520532451038,0.137714686795094,0.608134925437654,FALSE
"MAU2",0.0103741554831264,0.936520532451038,0.00341537463631513,0.983614891212433,FALSE
"USP16",0.0125374864318624,0.936520532451038,0.0791218052867936,0.614152307207345,FALSE
"UQCRH",-0.023317972377288,0.936970218518196,0.044682314592287,0.735525418193876,FALSE
"SCGB2B2",0.018554947561732,0.936970218518196,0.0312448336329517,0.90515854201119,FALSE
"AP000926.2",0.0314285462491662,0.937269939214456,0.162327088679102,0.639062866658698,FALSE
"FER",-0.00609131351465196,0.938162023575585,-0.0157510589956749,0.896939414052312,FALSE
"TIGD7",-0.0242376219011076,0.938188340310942,-0.0217213328554327,0.950201950297807,FALSE
"AL513314.2",0.0221084494551113,0.938237034053599,0.143637133207958,0.597749325194841,FALSE
"MTX3",0.0166105749939742,0.938366516554117,0.109773729196652,0.629732808598325,FALSE
"EEF1AKMT2",0.0108117649801135,0.938366516554117,0.0858573811560899,0.533435974917805,FALSE
"TAFA2",-0.0167748363071256,0.938366516554117,-0.07514300389405,0.789363332060562,FALSE
"NTAN1",-0.0217389443268008,0.938366516554117,-0.00766973414832779,0.982253263237815,FALSE
"BCAR1",0.02049128274761,0.938366516554117,-0.0154335319653861,0.960088847618154,FALSE
"SDHD",-0.012018678348003,0.93852434440409,-0.0570056604620098,0.745894331235939,FALSE
"NPEPL1",0.0222837656080201,0.938764563580778,0.0530595406897368,0.837437966676917,FALSE
"GTF2A1",0.0153273024826362,0.938924383814164,-0.0148130193841522,0.950705662954408,FALSE
"MALT1",0.0238657357956793,0.939170606727628,-0.102791520333042,0.586701346932949,FALSE
"CYTH2",0.0200154848327018,0.94002324550716,-0.0235233669329804,0.939788484253318,FALSE
"ERCC8",-0.0153113849104489,0.940966262135644,-0.0581699481976918,0.780251227816616,FALSE
"ATP11B",-0.00967011116760798,0.94099870355613,-0.0676730540708127,0.597677275156479,FALSE
"MAST2",-0.0177311641703307,0.941798951714477,-0.0954563501540514,0.439543447274236,FALSE
"RIT1",-0.0234027140326581,0.941798951714477,0.0208617949176062,0.945575934832059,FALSE
"CDC73",0.00956633237526206,0.941798951714477,-0.0382649100732033,0.778534324147181,FALSE
"LINC00862",-0.0299794402901212,0.941798951714477,0.0106338699924663,0.983546267523289,FALSE
"EML4",0.0068969603292388,0.941798951714477,0.0755931469005917,0.536587289550257,FALSE
"AFTPH",-0.00847247115044961,0.941798951714477,-0.0380459726170495,0.774088908795062,FALSE
"UNC50",-0.0217833875979605,0.941798951714477,-0.123780406946423,0.557104586894929,FALSE
"HEXB",-0.0130379676030623,0.941798951714477,0.0409287979418429,0.833587008541394,FALSE
"POLK",-0.00764458420407316,0.941798951714477,0.00374375225045172,0.976640254788297,FALSE
"AC010261.2",0.0172539056790548,0.941798951714477,-0.0387278482674962,0.875663012977531,FALSE
"ZNF451",-0.00899236608971551,0.941798951714477,-0.127695318058247,0.189264826619662,FALSE
"LINC02476",0.0335993263711342,0.941798951714477,-0.184531403248546,0.763148061647563,FALSE
"MMRN2",-0.0307699668018237,0.941798951714477,0.104469818248862,0.713482392682979,FALSE
"DHRS7",0.0187895382739445,0.941798951714477,-0.0581757825106832,0.829191590861745,FALSE
"CORO2B",-0.0270835622392523,0.941798951714477,-0.146837901404006,0.661559749053151,FALSE
"MFSD12",0.0230361043760424,0.941798951714477,-0.0671833155344125,0.837675744066746,FALSE
"ZNF439",-0.017761084548354,0.941798951714477,-0.0185979204509879,0.949199776396053,FALSE
"SSBP4",0.0136463064991692,0.941798951714477,-0.0225742922053227,0.918660584908758,FALSE
"LINC00894",0.0107106771295297,0.941798951714477,0.0691022246043232,0.642697627863226,FALSE
"TNFAIP8L1",-0.0178840117626048,0.941925716611325,0.0744787989251676,0.775428562372981,FALSE
"SCMH1",-0.00554023764868546,0.942592913904225,0.00915833583438732,0.936104996478036,FALSE
"BRD3",-0.0138230914114999,0.942592913904225,0.0478797596319067,0.814736325163665,FALSE
"ZNF821",0.0200227214835634,0.942823527263726,0.0639982639765019,0.849209974268063,FALSE
"LBR",-0.012750117985605,0.942926788325102,0.0531454058783803,0.774512248807931,FALSE
"INTS7",0.0149216032648064,0.943366372778492,0.0655794204255622,0.783024052939277,FALSE
"SEC14L1",-0.0213816633583404,0.943366372778492,-0.010687172541555,0.950345725707985,FALSE
"BCL2",0.018331430884749,0.943415828623655,-0.147258945118025,0.535501450271183,FALSE
"AL731769.2",-0.0191507655649427,0.943535434352588,0.00891798283233216,0.979851575539535,FALSE
"ITPRID2",-0.0203828896052874,0.943726484692138,-0.116507125859333,0.459233060170838,FALSE
"AC005753.2",0.0221303614271997,0.943726484692138,0.0138846348639706,0.971223244792593,FALSE
"MED12",0.0258946896889772,0.943726484692138,0.130342188111964,0.754370449417901,FALSE
"LPGAT1",-0.0103890928766846,0.943752442917998,-0.123035266570691,0.412794455682518,FALSE
"TGIF2",0.0166098583639104,0.943960003853427,0.0396688721987486,0.880553322433643,FALSE
"SUCO",-0.00912080599791837,0.944291162896662,-0.00129878181668676,0.994019454417068,FALSE
"SUSD1",0.013581090911357,0.944606625504085,-0.00282213829500223,0.991761886904102,FALSE
"MAP4K3",-0.00728096021883091,0.944614933201348,0.0163335658089739,0.861423941393033,FALSE
"FPGT",0.0118749105874169,0.944752998735944,0.0478014335746066,0.829191590861745,FALSE
"AC010976.1",0.00988484010568684,0.944752998735944,0.103286581565136,0.488282374112919,FALSE
"METTL14",-0.0123279383306707,0.944752998735944,0.0519013040040769,0.810294035574002,FALSE
"HGSNAT",0.00802188453143455,0.944752998735944,0.0418525747327981,0.778521810206107,FALSE
"C9orf147",0.0142170407549456,0.944752998735944,-0.106516116371296,0.516538603516319,FALSE
"BEND7",0.0133109275293013,0.944752998735944,0.114482411212284,0.590008944393799,FALSE
"PRPF40B",-0.00769043586972401,0.944752998735944,0.0746663518853939,0.564488686075093,FALSE
"TTC7B",-0.00753201035688701,0.944752998735944,0.063302637103088,0.614779073143955,FALSE
"A1BG-AS1",-0.0158304600731333,0.944752998735944,0.0577468719728007,0.814736325163665,FALSE
"HPS4",0.0183541194385293,0.944752998735944,-0.0191212623022781,0.94822318108797,FALSE
"ENG",-0.0315060421258577,0.945166979984352,0.0117475110550584,0.949690159237034,FALSE
"LAS1L",0.0159738686688183,0.945183374913752,0.00639641906089577,0.982720381483689,FALSE
"PHF10",-0.0175725643973152,0.946013816305772,-0.0109511753907829,0.958825781078047,FALSE
"AC024267.4",0.0190745455898389,0.946013816305772,-0.0457162820805112,0.893515767937632,FALSE
"MRPL1",-0.0105482666896817,0.946034409586306,0.100176712759986,0.55872054665943,FALSE
"PEX1",-0.0128103207287744,0.946139208127934,-0.0958676675292256,0.626484435599573,FALSE
"ZZEF1",0.00693379405287257,0.946235850015057,0.017084991165998,0.906574461060916,FALSE
"HIC2",0.0162274953556303,0.946640929356646,0.0341860012557057,0.916140752858989,FALSE
"ARAP3",0.017351634474645,0.947278206811944,-0.033662228112497,0.900287469049507,FALSE
"VPS54",-0.0069437454968707,0.947691415510571,0.0324008171742107,0.792419072858471,FALSE
"PPP2R3C",-0.00905670850511171,0.947691415510571,-0.0211901607228523,0.906606430630097,FALSE
"BABAM1",0.0164638268218276,0.947691415510571,-0.0163731578104953,0.95246061424239,FALSE
"STXBP3",0.010161287991446,0.94782129988218,-0.0365392011254293,0.816393104145104,FALSE
"GPR173",0.011318734763818,0.947851152924562,-0.0323794730862162,0.885088407312927,FALSE
"ATP8B2",-0.0114553566375389,0.948286056202585,0.00574574532266912,0.980926334271636,FALSE
"BCKDHB",-0.0150245698521542,0.948286056202585,0.0319152968101523,0.846911504334062,FALSE
"STX17",0.00755727542678582,0.948286056202585,0.028946001744802,0.825056417651727,FALSE
"PSMD13",-0.0218536148863829,0.948286056202585,-0.0664132706638168,0.799095238811019,FALSE
"ATF7",-0.00555300143398528,0.948286056202585,0.0365964541804428,0.746895745361427,FALSE
"ZC3H14",-0.00908764742264071,0.948286056202585,0.0185394941745472,0.906606430630097,FALSE
"CD40",-0.0153598458357354,0.948286056202585,0.0586080522395163,0.832089973483782,FALSE
"NBDY",-0.00968666999993507,0.948286056202585,0.021093555335452,0.915213768101315,FALSE
"TXNDC15",-0.0118725871721301,0.948527343702993,-0.0342100718933574,0.877370564854583,FALSE
"ZNF740",-0.0175340711268054,0.949287233193241,-0.0232309343922043,0.943168863395654,FALSE
"GAS8",-0.015461309016994,0.949287233193241,-0.00561650198113389,0.985265173921124,FALSE
"ZSWIM9",-0.0177911019045592,0.949287233193241,0.0576898766228939,0.853540483544819,FALSE
"FUBP3",-0.00807913105516059,0.95009613133416,-0.022932817484778,0.898538481135279,FALSE
"ANXA6",-0.0092587148843028,0.950401361311935,0.0221162555648524,0.916087872275576,FALSE
"HULC",-0.0123425379566165,0.950401361311935,-0.00605132030577526,0.982381418696024,FALSE
"TMTC3",0.0113775010470043,0.950401361311935,0.0910289564945028,0.663191418678151,FALSE
"ARHGEF11",0.00737193545855489,0.951195687311993,0.086245503904674,0.528125407226305,FALSE
"TANC1",0.0132997242885643,0.95124902418282,-0.126025676382009,0.36717615808709,FALSE
"CCDC91",-0.00662307845438481,0.95124902418282,-0.0186367135370978,0.883180555545784,FALSE
"RNF6",-0.0180667004696565,0.95124902418282,-0.0395928705315856,0.899144110645404,FALSE
"RRP1B",-0.012774030882409,0.95124902418282,0.0168942847268882,0.944215181670034,FALSE
"TM6SF1",0.0258730879544936,0.951624945014787,-0.213834423092775,0.452839460323625,FALSE
"KAT14",0.0189616043822036,0.951839635086003,0.00138264343723878,0.997230142290661,FALSE
"CFAP298",0.0149264464435745,0.951839635086003,0.106600250999996,0.673872045577206,FALSE
"MIPEP",-0.0140384442397794,0.952119647453772,-0.0918371156671497,0.61888321037773,FALSE
"ASB3",-0.00476890947994313,0.95239470879301,0.0277054594132476,0.791282421852062,FALSE
"RSPRY1",-0.0115745501333198,0.95239470879301,0.0204840062681286,0.934565166399904,FALSE
"UCHL5",0.022221217897706,0.952726602680997,-0.0538105601857423,0.797160164928271,FALSE
"NUCKS1",-0.00617772772257115,0.952726602680997,0.00803089692328629,0.946525570654658,FALSE
"TMEM220",-0.00892015956650521,0.953235063324858,0.133453298428078,0.310977627069669,FALSE
"GGA3",0.0109888691857575,0.953316959273376,-0.0364319929929333,0.87732859023847,FALSE
"RALGAPB",-0.0065714829949661,0.953316959273376,-0.0510053740178673,0.656386348416772,FALSE
"STX2",0.0104962718587313,0.953558277511334,0.10548998641525,0.607631405384534,FALSE
"SACM1L",0.00995186165097809,0.95384313109859,-0.0144529422272251,0.939788484253318,FALSE
"MIA3",-0.00846967756839502,0.954033329128832,0.0987035016108648,0.495549783560245,FALSE
"AP001442.1",0.0170716994581515,0.954282052415107,-0.0195697490043225,0.958702796226993,FALSE
"TAF1B",0.0109020095708003,0.95439926290485,0.0413224945023629,0.852546065810022,FALSE
"STK25",0.0102364881328577,0.95439926290485,0.0437661422774051,0.816964880087542,FALSE
"ITIH4",-0.0222738318504423,0.95439926290485,0.0488207678830944,0.917800577284496,FALSE
"SLMAP",-0.00698346594753151,0.95439926290485,-0.0501616702132612,0.606208155129299,FALSE
"SHQ1",-0.0103820438985623,0.95439926290485,0.145119595503364,0.413650366213719,FALSE
"LYPLA1",0.01450005750685,0.95439926290485,-0.133443257092516,0.391151604698944,FALSE
"TERF1",-0.0104382249038032,0.95439926290485,0.0570547856191385,0.782646300251924,FALSE
"ASB7",0.0125288962616334,0.95439926290485,-0.00575280223903739,0.983614891212433,FALSE
"C16orf58",0.0119670476026452,0.95439926290485,0.0627836202307757,0.785968933181901,FALSE
"HEATR3",0.0146935932492898,0.95439926290485,-0.151712909103707,0.574292789671237,FALSE
"KIAA0753",-0.011399306400139,0.95439926290485,-0.0287904964575465,0.904517369084452,FALSE
"MIR29B2CHG",0.0069113388092664,0.954598916759702,-0.0765369723465415,0.630859971891342,FALSE
"GNAI3",0.00861622329815885,0.954784071504292,-0.0532118081519294,0.731642649078805,FALSE
"YWHAB",-0.0100279291912981,0.95551630706244,0.00432944975747845,0.977954374025947,FALSE
"TBX3",-0.0116066765341688,0.956043814694704,-0.0283407110280434,0.912772268963329,FALSE
"RFX1",0.0131930363754958,0.956043814694704,0.0611934411695886,0.823285640716739,FALSE
